datetime_utc,value,parameter,unit,sensor_id,location_id,coordinates,summary,period_label
2019-06-19 11:30:00+00:00,59.4,pm25,unknown,20203,6981,,"{'min': 54.61, 'q02': 54.6772, 'q25': 55.45, 'median': 56.29, 'q75': 61.72, 'q98': 66.71560000000001, 'max': 67.15, 'avg': 59.35, 'sd': 6.80702578223412}",1 hour
2019-06-19 11:30:00+00:00,115.0,pm10,unknown,20211,6981,,"{'min': 114.31, 'q02': 114.3188, 'q25': 114.42, 'median': 114.53, 'q75': 115.25, 'q98': 115.9124, 'max': 115.97, 'avg': 114.93666666666667, 'sd': 0.9016281569102174}",1 hour
2019-06-19 11:30:00+00:00,43.3,o3,unknown,20214,6981,,"{'min': 33.75, 'q02': 34.3196, 'q25': 40.870000000000005, 'median': 47.99, 'q75': 48.0, 'q98': 48.0092, 'max': 48.01, 'avg': 43.25, 'sd': 8.227247413321173}",1 hour
2019-06-19 11:30:00+00:00,17.9,no2,unknown,20226,6981,,"{'min': 15.8, 'q02': 15.894400000000001, 'q25': 16.98, 'median': 18.16, 'q75': 18.95, 'q98': 19.6768, 'max': 19.74, 'avg': 17.900000000000002, 'sd': 1.9828262657126559}",1 hour
2019-06-19 11:30:00+00:00,2.97,so2,unknown,20190,6981,,"{'min': 2.06, 'q02': 2.0872, 'q25': 2.4000000000000004, 'median': 2.74, 'q75': 3.4250000000000003, 'q98': 4.0552, 'max': 4.11, 'avg': 2.97, 'sd': 1.0441743149493772}",1 hour
2019-06-19 12:30:00+00:00,2.9,so2,unknown,20190,6981,,"{'min': 2.26, 'q02': 2.2864, 'q25': 2.59, 'median': 2.92, 'q75': 3.2199999999999998, 'q98': 3.496, 'max': 3.52, 'avg': 2.9, 'sd': 0.6302380502635496}",1 hour
2019-06-19 12:30:00+00:00,106.0,pm10,unknown,20211,6981,,"{'min': 84.72, 'q02': 85.97, 'q25': 100.345, 'median': 115.97, 'q75': 115.97, 'q98': 115.97, 'max': 115.97, 'avg': 105.55333333333333, 'sd': 18.042195912175803}",1 hour
2019-06-19 12:30:00+00:00,28.1,o3,unknown,20214,6981,,"{'min': 19.46, 'q02': 19.7572, 'q25': 23.175, 'median': 26.89, 'q75': 32.435, 'q98': 37.5364, 'max': 37.98, 'avg': 28.11, 'sd': 9.320080471755595}",1 hour
2019-06-19 12:30:00+00:00,44.9,no2,unknown,20226,6981,,"{'min': 26.55, 'q02': 27.287200000000002, 'q25': 35.765, 'median': 44.98, 'q75': 54.04, 'q98': 62.3752, 'max': 63.1, 'avg': 44.876666666666665, 'sd': 18.275219104933687}",1 hour
2019-06-19 12:30:00+00:00,60.5,pm25,unknown,20203,6981,,"{'min': 47.22, 'q02': 48.0172, 'q25': 57.185, 'median': 67.15, 'q75': 67.15, 'q98': 67.15, 'max': 67.15, 'avg': 60.50666666666667, 'sd': 11.506590864949246}",1 hour
2019-06-20 14:30:00+00:00,32.1,pm10,unknown,20211,6981,,"{'min': 32.12, 'q02': 32.12, 'q25': 32.12, 'median': 32.12, 'q75': 32.12, 'q98': 32.12, 'max': 32.12, 'avg': 32.12, 'sd': None}",1 hour
2019-06-20 14:30:00+00:00,32.0,no2,unknown,20226,6981,,"{'min': 31.99, 'q02': 31.99, 'q25': 31.99, 'median': 31.99, 'q75': 31.99, 'q98': 31.99, 'max': 31.99, 'avg': 31.99, 'sd': None}",1 hour
2019-06-20 14:30:00+00:00,8.19,o3,unknown,20214,6981,,"{'min': 8.19, 'q02': 8.19, 'q25': 8.19, 'median': 8.19, 'q75': 8.19, 'q98': 8.19, 'max': 8.19, 'avg': 8.19, 'sd': None}",1 hour
2019-06-20 14:30:00+00:00,18.4,pm25,unknown,20203,6981,,"{'min': 18.44, 'q02': 18.44, 'q25': 18.44, 'median': 18.44, 'q75': 18.44, 'q98': 18.44, 'max': 18.44, 'avg': 18.44, 'sd': None}",1 hour
2019-06-20 14:30:00+00:00,1.18,so2,unknown,20190,6981,,"{'min': 1.18, 'q02': 1.18, 'q25': 1.18, 'median': 1.18, 'q75': 1.18, 'q98': 1.18, 'max': 1.18, 'avg': 1.18, 'sd': None}",1 hour
2019-06-20 15:30:00+00:00,33.3,pm10,unknown,20211,6981,,"{'min': 32.12, 'q02': 32.12, 'q25': 32.12, 'median': 32.394999999999996, 'q75': 33.5625, 'q98': 36.025800000000004, 'max': 36.24, 'avg': 33.2875, 'sd': 1.9853358238175562}",1 hour
2019-06-20 15:30:00+00:00,29.1,no2,unknown,20226,6981,,"{'min': 26.14, 'q02': 26.294800000000002, 'q25': 28.075, 'median': 29.285, 'q75': 30.337500000000002, 'q98': 31.683, 'max': 31.8, 'avg': 29.1275, 'sd': 2.363293958299164}",1 hour
2019-06-20 15:30:00+00:00,9.03,o3,unknown,20214,6981,,"{'min': 7.37, 'q02': 7.3706000000000005, 'q25': 7.3774999999999995, 'median': 8.56, 'q75': 10.2125, 'q98': 11.5166, 'max': 11.63, 'avg': 9.030000000000001, 'sd': 2.0609221237106463}",1 hour
2019-06-20 15:30:00+00:00,18.3,pm25,unknown,20203,6981,,"{'min': 17.82, 'q02': 17.8518, 'q25': 18.2175, 'median': 18.395000000000003, 'q75': 18.44, 'q98': 18.44, 'max': 18.44, 'avg': 18.262500000000003, 'sd': 0.29803523281652555}",1 hour
2019-06-20 15:30:00+00:00,1.25,so2,unknown,20190,6981,,"{'min': 1.19, 'q02': 1.1947999999999999, 'q25': 1.25, 'median': 1.27, 'q75': 1.2725, 'q98': 1.2794, 'max': 1.28, 'avg': 1.2525, 'sd': 0.0419324854180304}",1 hour
2019-06-20 16:30:00+00:00,40.2,pm10,unknown,20211,6981,,"{'min': 36.24, 'q02': 36.296800000000005, 'q25': 36.95, 'median': 37.66, 'q75': 42.239999999999995, 'q98': 46.4536, 'max': 46.82, 'avg': 40.24, 'sd': 5.742508162815271}",1 hour
2019-06-20 16:30:00+00:00,1.17,so2,unknown,20190,6981,,"{'min': 1.1, 'q02': 1.1008, 'q25': 1.11, 'median': 1.12, 'q75': 1.2000000000000002, 'q98': 1.2736, 'max': 1.28, 'avg': 1.1666666666666667, 'sd': 0.0986576572463249}",1 hour
2019-06-20 16:30:00+00:00,28.0,no2,unknown,20226,6981,,"{'min': 25.66, 'q02': 25.758, 'q25': 26.884999999999998, 'median': 28.11, 'q75': 29.23, 'q98': 30.2604, 'max': 30.35, 'avg': 28.040000000000003, 'sd': 2.345783451216246}",1 hour
2019-06-20 16:30:00+00:00,9.16,o3,unknown,20214,6981,,"{'min': 7.99, 'q02': 8.002, 'q25': 8.14, 'median': 8.29, 'q75': 9.739999999999998, 'q98': 11.074, 'max': 11.19, 'avg': 9.156666666666666, 'sd': 1.7672954855748748}",1 hour
2019-06-20 16:30:00+00:00,18.3,pm25,unknown,20203,6981,,"{'min': 17.82, 'q02': 17.8272, 'q25': 17.91, 'median': 18.0, 'q75': 18.575, 'q98': 19.104, 'max': 19.15, 'avg': 18.323333333333334, 'sd': 0.7215492591177209}",1 hour
2019-06-20 17:30:00+00:00,10.6,o3,unknown,20214,6981,,"{'min': 9.67, 'q02': 9.718, 'q25': 10.27, 'median': 10.87, 'q75': 11.03, 'q98': 11.1772, 'max': 11.19, 'avg': 10.576666666666666, 'sd': 0.8013322240702248}",1 hour
2019-06-20 17:30:00+00:00,45.3,pm10,unknown,20211,6981,,"{'min': 42.24, 'q02': 42.4232, 'q25': 44.53, 'median': 46.82, 'q75': 46.82, 'q98': 46.82, 'max': 46.82, 'avg': 45.29333333333333, 'sd': 2.644264232888485}",1 hour
2019-06-20 17:30:00+00:00,26.7,no2,unknown,20226,6981,,"{'min': 25.19, 'q02': 25.276, 'q25': 26.265, 'median': 27.34, 'q75': 27.39, 'q98': 27.436, 'max': 27.44, 'avg': 26.656666666666666, 'sd': 1.2711543310445539}",1 hour
2019-06-20 17:30:00+00:00,0.933,so2,unknown,20190,6981,,"{'min': 0.53, 'q02': 0.5536, 'q25': 0.8250000000000001, 'median': 1.12, 'q75': 1.135, 'q98': 1.1487999999999998, 'max': 1.15, 'avg': 0.9333333333333332, 'sd': 0.3496188400720609}",1 hour
2019-06-20 17:30:00+00:00,18.6,pm25,unknown,20203,6981,,"{'min': 17.5, 'q02': 17.566, 'q25': 18.325, 'median': 19.15, 'q75': 19.15, 'q98': 19.15, 'max': 19.15, 'avg': 18.599999999999998, 'sd': 0.9526279441628817}",1 hour
2019-06-20 18:30:00+00:00,0.983,so2,unknown,20190,6981,,"{'min': 0.93, 'q02': 0.9318000000000001, 'q25': 0.9525, 'median': 0.97, 'q75': 1.0, 'q98': 1.0552000000000001, 'max': 1.06, 'avg': 0.9825, 'sd': 0.05560275772537424}",1 hour
2019-06-20 18:30:00+00:00,11.5,o3,unknown,20214,6981,,"{'min': 10.81, 'q02': 10.813, 'q25': 10.8475, 'median': 11.19, 'q75': 11.89, 'q98': 12.9112, 'max': 13.0, 'avg': 11.5475, 'sd': 1.0209595160109601}",1 hour
2019-06-20 18:30:00+00:00,21.6,no2,unknown,20226,6981,,"{'min': 16.31, 'q02': 16.429399999999998, 'q25': 17.802500000000002, 'median': 21.375, 'q75': 25.1375, 'q98': 27.035, 'max': 27.2, 'avg': 21.565, 'sd': 5.110502258421703}",1 hour
2019-06-20 18:30:00+00:00,42.9,pm10,unknown,20211,6981,,"{'min': 42.24, 'q02': 42.24, 'q25': 42.24, 'median': 42.385000000000005, 'q75': 42.995000000000005, 'q98': 44.2784, 'max': 44.39, 'avg': 42.85, 'sd': 1.0357284071286925}",1 hour
2019-06-20 18:30:00+00:00,18.0,pm25,unknown,20203,6981,,"{'min': 17.5, 'q02': 17.5, 'q25': 17.5, 'median': 17.61, 'q75': 18.072499999999998, 'q98': 19.0454, 'max': 19.13, 'avg': 17.9625, 'sd': 0.7852122855211385}",1 hour
2019-06-20 19:30:00+00:00,19.7,pm25,unknown,20203,6981,,"{'min': 19.13, 'q02': 19.13, 'q25': 19.13, 'median': 19.27, 'q75': 19.865000000000002, 'q98': 21.1208, 'max': 21.23, 'avg': 19.724999999999998, 'sd': 1.0119782606360668}",1 hour
2019-06-20 19:30:00+00:00,14.2,o3,unknown,20214,6981,,"{'min': 10.77, 'q02': 10.9344, 'q25': 12.825, 'median': 14.79, 'q75': 16.1175, 'q98': 16.248600000000003, 'max': 16.26, 'avg': 14.1525, 'sd': 2.5802115546339732}",1 hour
2019-06-20 19:30:00+00:00,1.1,so2,unknown,20190,6981,,"{'min': 0.98, 'q02': 0.9884, 'q25': 1.085, 'median': 1.13, 'q75': 1.145, 'q98': 1.1587999999999998, 'max': 1.16, 'avg': 1.1, 'sd': 0.08164965809277261}",1 hour
2019-06-20 19:30:00+00:00,15.1,no2,unknown,20226,6981,,"{'min': 13.39, 'q02': 13.4026, 'q25': 13.5475, 'median': 14.69, 'q75': 16.25, 'q98': 17.5472, 'max': 17.66, 'avg': 15.1075, 'sd': 2.015760815837699}",1 hour
2019-06-20 19:30:00+00:00,41.3,pm10,unknown,20211,6981,,"{'min': 33.31, 'q02': 33.8866, 'q25': 40.5175, 'median': 43.655, 'q75': 44.39, 'q98': 44.39, 'max': 44.39, 'avg': 41.2525, 'sd': 5.3401521513904475}",1 hour
2019-06-20 20:30:00+00:00,1.28,so2,unknown,20190,6981,,"{'min': 1.18, 'q02': 1.1824, 'q25': 1.21, 'median': 1.24, 'q75': 1.3125, 'q98': 1.4574, 'max': 1.47, 'avg': 1.2825, 'sd': 0.1291962331752233}",1 hour
2019-06-20 20:30:00+00:00,36.0,pm10,unknown,20211,6981,,"{'min': 33.31, 'q02': 33.31, 'q25': 33.31, 'median': 33.95, 'q75': 36.667500000000004, 'q98': 42.401399999999995, 'max': 42.9, 'avg': 36.0275, 'sd': 4.621229093361781}",1 hour
2019-06-20 20:30:00+00:00,20.2,pm25,unknown,20203,6981,,"{'min': 17.64, 'q02': 17.8266, 'q25': 19.9725, 'median': 20.990000000000002, 'q75': 21.23, 'q98': 21.23, 'max': 21.23, 'avg': 20.212500000000002, 'sd': 1.7298627113155527}",1 hour
2019-06-20 20:30:00+00:00,12.3,o3,unknown,20214,6981,,"{'min': 6.93, 'q02': 7.125, 'q25': 9.3675, 'median': 12.315, 'q75': 15.247499999999999, 'q98': 17.4486, 'max': 17.64, 'avg': 12.299999999999999, 'sd': 4.707065611043325}",1 hour
2019-06-20 20:30:00+00:00,20.4,no2,unknown,20226,6981,,"{'min': 13.93, 'q02': 14.0524, 'q25': 15.46, 'median': 20.015, 'q75': 24.905, 'q98': 27.2372, 'max': 27.44, 'avg': 20.35, 'sd': 6.440315727250231}",1 hour
2019-06-20 21:30:00+00:00,1.38,so2,unknown,20190,6981,,"{'min': 1.31, 'q02': 1.31, 'q25': 1.31, 'median': 1.355, 'q75': 1.4224999999999999, 'q98': 1.4846, 'max': 1.49, 'avg': 1.3775, 'sd': 0.08616843969807039}",1 hour
2019-06-20 21:30:00+00:00,6.72,o3,unknown,20214,6981,,"{'min': 4.13, 'q02': 4.2296, 'q25': 5.375, 'median': 5.955, 'q75': 7.2975, 'q98': 10.5474, 'max': 10.83, 'avg': 6.7175, 'sd': 2.87663431808772}",1 hour
2019-06-20 21:30:00+00:00,42.3,pm10,unknown,20211,6981,,"{'min': 40.87, 'q02': 40.9756, 'q25': 42.19, 'median': 42.765, 'q75': 42.9, 'q98': 42.9, 'max': 42.9, 'avg': 42.324999999999996, 'sd': 0.9783148777362035}",1 hour
2019-06-20 21:30:00+00:00,28.9,no2,unknown,20226,6981,,"{'min': 24.91, 'q02': 25.2178, 'q25': 28.7575, 'median': 30.134999999999998, 'q75': 30.3, 'q98': 30.4932, 'max': 30.51, 'avg': 28.9225, 'sd': 2.6819566862025686}",1 hour
2019-06-20 21:30:00+00:00,18.5,pm25,unknown,20203,6981,,"{'min': 17.64, 'q02': 17.64, 'q25': 17.64, 'median': 17.84, 'q75': 18.695, 'q98': 20.5028, 'max': 20.66, 'avg': 18.494999999999997, 'sd': 1.4555983878345933}",1 hour
2019-06-20 22:30:00+00:00,41.6,pm10,unknown,20211,6981,,"{'min': 40.87, 'q02': 40.87, 'q25': 40.87, 'median': 41.035, 'q75': 41.745000000000005, 'q98': 43.2492, 'max': 43.38, 'avg': 41.58, 'sd': 1.2100413216084842}",1 hour
2019-06-20 22:30:00+00:00,21.1,pm25,unknown,20203,6981,,"{'min': 20.66, 'q02': 20.66, 'q25': 20.66, 'median': 20.77, 'q75': 21.23, 'q98': 22.196, 'max': 22.28, 'avg': 21.119999999999997, 'sd': 0.7802563681252438}",1 hour
2019-06-20 22:30:00+00:00,1.19,so2,unknown,20190,6981,,"{'min': 1.04, 'q02': 1.0514000000000001, 'q25': 1.1825, 'median': 1.24, 'q75': 1.25, 'q98': 1.25, 'max': 1.25, 'avg': 1.1925, 'sd': 0.1021028892833106}",1 hour
2019-06-20 22:30:00+00:00,26.7,no2,unknown,20226,6981,,"{'min': 24.25, 'q02': 24.4102, 'q25': 26.2525, 'median': 27.25, 'q75': 27.735, 'q98': 28.1628, 'max': 28.2, 'avg': 26.7375, 'sd': 1.7387423615935722}",1 hour
2019-06-20 22:30:00+00:00,7.52,o3,unknown,20214,6981,,"{'min': 6.09, 'q02': 6.132, 'q25': 6.615, 'median': 7.3100000000000005, 'q75': 8.21, 'q98': 9.258799999999999, 'max': 9.35, 'avg': 7.515, 'sd': 1.416886257490934}",1 hour
2019-06-20 23:30:00+00:00,1.18,so2,unknown,20190,6981,,"{'min': 1.1, 'q02': 1.1054000000000002, 'q25': 1.1675, 'median': 1.2, 'q75': 1.2125, 'q98': 1.2194, 'max': 1.22, 'avg': 1.18, 'sd': 0.05477225575051657}",1 hour
2019-06-20 23:30:00+00:00,49.1,pm10,unknown,20211,6981,,"{'min': 43.38, 'q02': 43.38, 'q25': 43.38, 'median': 44.615, 'q75': 50.2975, 'q98': 62.5726, 'max': 63.64, 'avg': 49.0625, 'sd': 9.787837265368347}",1 hour
2019-06-20 23:30:00+00:00,22.2,no2,unknown,20226,6981,,"{'min': 19.96, 'q02': 19.9696, 'q25': 20.080000000000002, 'median': 21.215, 'q75': 23.3175, 'q98': 26.0982, 'max': 26.34, 'avg': 22.182499999999997, 'sd': 2.9717825739220323}",1 hour
2019-06-20 23:30:00+00:00,9.7,o3,unknown,20214,6981,,"{'min': 7.38, 'q02': 7.4826, 'q25': 8.6625, 'median': 10.09, 'q75': 11.129999999999999, 'q98': 11.2404, 'max': 11.25, 'avg': 9.7025, 'sd': 1.8338552287462602}",1 hour
2019-06-20 23:30:00+00:00,24.9,pm25,unknown,20203,6981,,"{'min': 22.28, 'q02': 22.28, 'q25': 22.28, 'median': 22.905, 'q75': 25.5575, 'q98': 31.1534, 'max': 31.64, 'avg': 24.9325, 'sd': 4.510324267721779}",1 hour
2019-06-21 00:30:00+00:00,1.14,so2,unknown,20190,6981,,"{'min': 1.08, 'q02': 1.0818, 'q25': 1.1025, 'median': 1.145, 'q75': 1.185, 'q98': 1.1987999999999999, 'max': 1.2, 'avg': 1.1425, 'sd': 0.05678908345800265}",1 hour
2019-06-21 00:30:00+00:00,60.0,pm10,unknown,20211,6981,,"{'min': 50.7, 'q02': 51.381600000000006, 'q25': 59.22, 'median': 62.85, 'q75': 63.64, 'q98': 63.64, 'max': 63.64, 'avg': 60.010000000000005, 'sd': 6.2511972186667295}",1 hour
2019-06-21 00:30:00+00:00,30.0,pm25,unknown,20203,6981,,"{'min': 25.74, 'q02': 26.046599999999998, 'q25': 29.5725, 'median': 31.245, 'q75': 31.64, 'q98': 31.64, 'max': 31.64, 'avg': 29.9675, 'sd': 2.8428316282655013}",1 hour
2019-06-21 00:30:00+00:00,21.4,no2,unknown,20226,6981,,"{'min': 19.97, 'q02': 19.982599999999998, 'q25': 20.127499999999998, 'median': 21.195, 'q75': 22.442500000000003, 'q98': 23.0842, 'max': 23.14, 'avg': 21.375, 'sd': 1.5507525055060631}",1 hour
2019-06-21 00:30:00+00:00,11.7,o3,unknown,20214,6981,,"{'min': 11.07, 'q02': 11.082, 'q25': 11.219999999999999, 'median': 11.515, 'q75': 12.0125, 'q98': 12.709399999999999, 'max': 12.77, 'avg': 11.7175, 'sd': 0.7591826745476574}",1 hour
2019-06-21 01:30:00+00:00,26.8,pm25,unknown,20203,6981,,"{'min': 25.74, 'q02': 25.74, 'q25': 25.74, 'median': 25.99, 'q75': 27.0525, 'q98': 29.294999999999998, 'max': 29.49, 'avg': 26.8025, 'sd': 1.80710403685012}",1 hour
2019-06-21 01:30:00+00:00,51.3,pm10,unknown,20211,6981,,"{'min': 50.7, 'q02': 50.7, 'q25': 50.7, 'median': 50.845, 'q75': 51.462500000000006, 'q98': 52.766600000000004, 'max': 52.88, 'avg': 51.317499999999995, 'sd': 1.0505990354713548}",1 hour
2019-06-21 01:30:00+00:00,1.09,so2,unknown,20190,6981,,"{'min': 1.05, 'q02': 1.0506, 'q25': 1.0575, 'median': 1.0750000000000002, 'q75': 1.1025, 'q98': 1.137, 'max': 1.14, 'avg': 1.085, 'sd': 0.040414518843273746}",1 hour
2019-06-21 01:30:00+00:00,20.7,no2,unknown,20226,6981,,"{'min': 19.83, 'q02': 19.851, 'q25': 20.0925, 'median': 20.21, 'q75': 20.822499999999998, 'q98': 22.4302, 'max': 22.57, 'avg': 20.705, 'sd': 1.2564102302459457}",1 hour
2019-06-21 01:30:00+00:00,16.6,o3,unknown,20214,6981,,"{'min': 14.5, 'q02': 14.600200000000001, 'q25': 15.752500000000001, 'median': 16.98, 'q75': 17.875, 'q98': 18.1096, 'max': 18.13, 'avg': 16.6475, 'sd': 1.667620560359378}",1 hour
2019-06-21 02:30:00+00:00,49.5,pm10,unknown,20211,6981,,"{'min': 40.85, 'q02': 41.4836, 'q25': 48.769999999999996, 'median': 52.144999999999996, 'q75': 52.88, 'q98': 52.88, 'max': 52.88, 'avg': 49.505, 'sd': 5.8114628106871695}",1 hour
2019-06-21 02:30:00+00:00,24.5,o3,unknown,20214,6981,,"{'min': 20.92, 'q02': 21.079600000000003, 'q25': 22.915, 'median': 24.84, 'q75': 26.442500000000003, 'q98': 27.3878, 'max': 27.47, 'avg': 24.5175, 'sd': 2.88920260048801}",1 hour
2019-06-21 02:30:00+00:00,18.6,no2,unknown,20226,6981,,"{'min': 15.86, 'q02': 16.0106, 'q25': 17.7425, 'median': 19.11, 'q75': 19.98, 'q98': 20.338800000000003, 'max': 20.37, 'avg': 18.6125, 'sd': 2.0211609700037925}",1 hour
2019-06-21 02:30:00+00:00,1.2,so2,unknown,20190,6981,,"{'min': 1.07, 'q02': 1.076, 'q25': 1.145, 'median': 1.205, 'q75': 1.2625, 'q98': 1.3246, 'max': 1.33, 'avg': 1.2025000000000001, 'sd': 0.10996211468804455}",1 hour
2019-06-21 02:30:00+00:00,27.0,pm25,unknown,20203,6981,,"{'min': 20.78, 'q02': 21.233, 'q25': 26.4425, 'median': 28.909999999999997, 'q75': 29.49, 'q98': 29.49, 'max': 29.49, 'avg': 27.022499999999997, 'sd': 4.197438703145842}",1 hour
2019-06-21 03:30:00+00:00,20.7,no2,unknown,20226,6981,,"{'min': 14.55, 'q02': 14.979600000000001, 'q25': 19.92, 'median': 22.43, 'q75': 23.2275, 'q98': 23.4414, 'max': 23.46, 'avg': 20.7175, 'sd': 4.181764978251803}",1 hour
2019-06-21 03:30:00+00:00,26.5,o3,unknown,20214,6981,,"{'min': 24.22, 'q02': 24.3172, 'q25': 25.435, 'median': 26.509999999999998, 'q75': 27.55, 'q98': 28.5712, 'max': 28.66, 'avg': 26.475, 'sd': 1.8938056922503963}",1 hour
2019-06-21 03:30:00+00:00,40.8,pm10,unknown,20211,6981,,"{'min': 40.64, 'q02': 40.650800000000004, 'q25': 40.775, 'median': 40.835, 'q75': 40.85, 'q98': 40.85, 'max': 40.85, 'avg': 40.79, 'sd': 0.10099504938361968}",1 hour
2019-06-21 03:30:00+00:00,21.5,pm25,unknown,20203,6981,,"{'min': 20.78, 'q02': 20.78, 'q25': 20.78, 'median': 20.96, 'q75': 21.7225, 'q98': 23.330199999999998, 'max': 23.47, 'avg': 21.5425, 'sd': 1.296157783605066}",1 hour
2019-06-21 03:30:00+00:00,1.42,so2,unknown,20190,6981,,"{'min': 1.33, 'q02': 1.3318, 'q25': 1.3525, 'median': 1.4100000000000001, 'q75': 1.475, 'q98': 1.5164, 'max': 1.52, 'avg': 1.4175, 'sd': 0.08808140174482536}",1 hour
2019-06-21 04:30:00+00:00,23.3,pm25,unknown,20203,6981,,"{'min': 22.74, 'q02': 22.778399999999998, 'q25': 23.22, 'median': 23.424999999999997, 'q75': 23.47, 'q98': 23.47, 'max': 23.47, 'avg': 23.264999999999997, 'sd': 0.35256205127608276}",1 hour
2019-06-21 04:30:00+00:00,1.46,so2,unknown,20190,6981,,"{'min': 1.37, 'q02': 1.3736000000000002, 'q25': 1.415, 'median': 1.4449999999999998, 'q75': 1.4849999999999999, 'q98': 1.554, 'max': 1.56, 'avg': 1.455, 'sd': 0.0793725393319378}",1 hour
2019-06-21 04:30:00+00:00,24.4,no2,unknown,20226,6981,,"{'min': 22.04, 'q02': 22.0952, 'q25': 22.73, 'median': 24.59, 'q75': 26.25, 'q98': 26.3328, 'max': 26.34, 'avg': 24.39, 'sd': 2.2150094055481286}",1 hour
2019-06-21 04:30:00+00:00,41.3,pm10,unknown,20211,6981,,"{'min': 40.64, 'q02': 40.64, 'q25': 40.64, 'median': 40.79, 'q75': 41.435, 'q98': 42.8012, 'max': 42.92, 'avg': 41.285, 'sd': 1.099136024339117}",1 hour
2019-06-21 04:30:00+00:00,22.6,o3,unknown,20214,6981,,"{'min': 20.99, 'q02': 21.049999999999997, 'q25': 21.74, 'median': 22.534999999999997, 'q75': 23.435, 'q98': 24.4148, 'max': 24.5, 'avg': 22.64, 'sd': 1.5053460288806235}",1 hour
2019-06-21 05:30:00+00:00,21.0,pm25,unknown,20203,6981,,"{'min': 16.48, 'q02': 16.8052, 'q25': 20.544999999999998, 'median': 22.32, 'q75': 22.74, 'q98': 22.74, 'max': 22.74, 'avg': 20.964999999999996, 'sd': 3.016106762036118}",1 hour
2019-06-21 05:30:00+00:00,28.3,no2,unknown,20226,6981,,"{'min': 24.27, 'q02': 24.525, 'q25': 27.4575, 'median': 28.88, 'q75': 29.7575, 'q98': 31.1858, 'max': 31.31, 'avg': 28.334999999999997, 'sd': 2.956805708868946}",1 hour
2019-06-21 05:30:00+00:00,22.5,o3,unknown,20214,6981,,"{'min': 20.99, 'q02': 21.093799999999998, 'q25': 22.287499999999998, 'median': 22.814999999999998, 'q75': 22.9875, 'q98': 23.2014, 'max': 23.22, 'avg': 22.46, 'sd': 1.0014323075808294}",1 hour
